event_name,event_date,event_url,genre
CAT POWER SINGS DYLAN: THE 1966 ROYAL ALBERT HALL CONCERT,2025-03-06,https://www.ticketmaster.com.au/cat-power-sings-dylan-the-1966-west-melbourne-06-03-2025/event/13006130ED4874F6,Rock
AFI,2025-03-06,https://www.ticketmaster.com.au/afi-brisbane-06-03-2025/event/13006186CCB65D7C,Rock
ALEXISONFIRE with Underoath,2025-03-06,https://www.ticketmaster.com.au/alexisonfire-with-underoath-mt-claremont-06-03-2025/event/1300616BBA418C9E,Rock
STONE TEMPLE PILOTS - PURPLE 30TH ANNIVERSARY TOUR,2025-03-07,https://www.ticketmaster.com.au/stone-temple-pilots-purple-30th-anniversary-brisbane-07-03-2025/event/13006114C7763A64,Rock
NIKI BUZZ WORLD TOUR,2025-03-07,https://www.ticketmaster.com.au/niki-buzz-world-tour-brisbane-07-03-2025/event/1300616F851A79D1,Rock
Best of the Bee Gees Saturday Night Fever Show,2025-03-08,https://www.ticketmaster.com.au/best-of-the-bee-gees-saturday-southbank-08-03-2025/event/2500614FC580351F,Rock
Best of the Bee Gees Saturday Night Fever Show,2025-03-08,https://www.ticketmaster.com.au/best-of-the-bee-gees-saturday-southbank-08-03-2025/event/2500614FA4C72D99,Rock
ALEXISONFIRE with Underoath,2025-03-08,https://www.ticketmaster.com.au/alexisonfire-with-underoath-brisbane-08-03-2025/event/1300616BDAB58E11,Rock
New Order,2025-03-11,https://www.ticketmaster.com.au/new-order-brisbane-11-03-2025/event/13006152E86580B1,Rock
John Grant with Bonny Light Horseman,2025-03-11,https://www.ticketmaster.com.au/john-grant-with-bonny-light-horseman-sydney-11-03-2025/event/13006150A4937736,Rock
An Evening With Jimmy Webb,2025-03-12,https://www.ticketmaster.com.au/an-evening-with-jimmy-webb-st-kilda-12-03-2025/event/13006185CEBB5B1D,Rock
Nils Frahm,2025-03-12,https://www.moshtix.com.au/v2/event/nils-frahm/172381,Rock
Kid Francescoli - Sunset Blue Australian Tour ,2025-03-13,https://www.moshtix.com.au/v2/event/kid-francescoli-sunset-blue-australian-tour/174450,Pop
ALEXISONFIRE with Underoath,2025-03-14,https://www.ticketmaster.com.au/alexisonfire-with-underoath-west-melbourne-14-03-2025/event/1300616899E28003,Rock
Live At The Gardens - Boy & Bear,2025-03-14,https://www.ticketmaster.com.au/live-at-the-gardens-boy-bear-south-yarra-14-03-2025/event/13006228D50A1711,Rock
An Evening With Jimmy Webb,2025-03-14,https://www.ticketmaster.com.au/an-evening-with-jimmy-webb-sydney-14-03-2025/event/13006183BD128E2C,Rock
Ted Mulry Gang - TMG,2025-03-14,https://www.moshtix.com.au/v2/event/ted-mulry-gang-tmg/173508,Rock
Great Gable Small Fry Album Tour ,2025-03-14,https://www.moshtix.com.au/v2/event/great-gable-small-fry-album-tour/169593,Rock
Live At The Gardens - Lake Street Dive,2025-03-15,https://www.ticketmaster.com.au/live-at-the-gardens-lake-street-south-yarra-15-03-2025/event/13006148B2327882,Rock
Cliffords | Sios Faoi Tour,2025-03-17,https://www.moshtix.com.au/v2/event/cliffords-sios-faoi-tour/176488,Rock
STREAMS OF WHISKEY - SAINT PATRICKS DAY,2025-03-17,https://www.moshtix.com.au/v2/event/streams-of-whiskey-saint-patricks-day/172197,Rock
Lake Street Dive: Australian Tour 2025,2025-03-19,https://www.ticketmaster.com.au/lake-street-dive-australian-tour-2025-brisbane-19-03-2025/event/13006147DF257824,Rock
Hollywood Undead,2025-03-19,https://www.ticketmaster.com.au/hollywood-undead-brisbane-19-03-2025/event/13006247F04525A4,Rock
An Evening with Bob Geldof,2025-03-20,https://www.ticketmaster.com.au/an-evening-with-bob-geldof-hobart-20-03-2025/event/1300615CAD4D7F8C,Rock
Ben Lee,2025-03-20,https://www.moshtix.com.au/v2/event/ben-lee/173195,Rock
Hollywood Undead ,2025-03-20,https://www.moshtix.com.au/v2/event/hollywood-undead/176640,Rock
THE PRESETS (Plus Special Guests),2025-03-21,https://www.moshtix.com.au/v2/event/the-presets-plus-special-guests-/176190,Rock
Boy & Bear,2025-03-21,https://www.moshtix.com.au/v2/event/boy-bear/174882,Rock
Bananagun ‘Why Is The Colour of the Sky?’ Tour,2025-03-21,https://www.moshtix.com.au/v2/event/bananagun-why-is-the-colour-of-the-sky-tour/172751,Rock
Birds of Tokyo,2025-03-22,https://www.ticketmaster.com.au/birds-of-tokyo-thirroul-22-03-2025/event/1300618795F21C68,Rock
Joe Camilleri & The Black Sorrows - The Way We Do Business,2025-03-22,https://www.ticketmaster.com.au/joe-camilleri-the-black-sorrows-the-southbank-22-03-2025/event/2500623C84D508C4,Pop
SPEED AT LION ARTS FACTORY / ALL AGES,2025-03-22,https://www.moshtix.com.au/v2/event/speed-at-lion-arts-factory-all-ages/173886,Rock
The 5.6.7.8's,2025-03-23,https://www.moshtix.com.au/v2/event/the-5-6-7-8-s/175063,Rock
'Crash Test Dummies (Canada) ‘God Shuffled His Feet’ 30th Anniversary World Tour',2025-03-26,https://www.moshtix.com.au/v2/event/-crash-test-dummies-canada-god-shuffled-his-feet-30th-anniversary-world-tour-/171743,Rock
MJ Lenderman & The Wind,2025-03-27,https://www.ticketmaster.com.au/mj-lenderman-the-wind-woolloongabba-27-03-2025/event/2500616FA91033F3,Rock
Ashes to Ashes - David Bowie Experience,2025-03-28,https://www.ticketmaster.com.au/ashes-to-ashes-david-bowie-experience-sandy-bay-28-03-2025/event/1300613AE524764C,Rock
Crash Test Dummies (Canada) ‘God Shuffled His Feet’ 30th Anniversary World Tour,2025-03-28,https://www.moshtix.com.au/v2/event/crash-test-dummies-canada-god-shuffled-his-feet-30th-anniversary-world-tour/170570,Rock
Hooked On Swing,2025-03-29,https://www.ticketmaster.com.au/hooked-on-swing-sydney-29-03-2025/event/1300615C33948530,Rock
TEENAGE JOANS @ LA LA LA'S ,2025-03-29,https://www.moshtix.com.au/v2/event/teenage-joans-la-la-la-s/176153,Rock
Crash Test Dummies (Canada) ‘God Shuffled His Feet’ 30th Anniversary World Tour,2025-03-30,https://www.moshtix.com.au/v2/event/crash-test-dummies-canada-god-shuffled-his-feet-30th-anniversary-world-tour/170589,Rock
Kaiit,2025-04-02,https://www.moshtix.com.au/v2/event/kaiit/174913,Pop
Crash Test Dummies (Canada) 'God Shuffled His Feet' 30th Anniversary World Tour - Second Show,2025-04-02,https://www.moshtix.com.au/v2/event/crash-test-dummies-canada-god-shuffled-his-feet-30th-anniversary-world-tour-second-show/171208,Rock
Xiu Xiu at OAF,2025-04-03,https://www.moshtix.com.au/v2/event/xiu-xiu-at-oaf/177097,Rock
Guitar Wolf (JPN),2025-04-03,https://www.moshtix.com.au/v2/event/guitar-wolf-jpn-/176408,Rock
You Am I - The Hi Fi Daily Double Down Tour,2025-04-03,https://www.moshtix.com.au/v2/event/you-am-i-the-hi-fi-daily-double-down-tour/176348,Rock
Pierce Brothers - ‘The Night Tree’ 10 Year Anniversary Tour,2025-04-03,https://www.moshtix.com.au/v2/event/pierce-brothers-the-night-tree-10-year-anniversary-tour/174432,Rock
Crash Test Dummies (Canada) ‘God Shuffled His Feet’ 30th Anniversary World Tour - SOLD OUT!,2025-04-03,https://www.moshtix.com.au/v2/event/crash-test-dummies-canada-god-shuffled-his-feet-30th-anniversary-world-tour-sold-out-/170247,Rock
Caravãna Sun at Liberty Hall Sydney ALL AGES,2025-04-03,https://www.moshtix.com.au/v2/event/carav-na-sun-at-liberty-hall-sydney-all-ages/175748,Rock
Pierce Brothers - ‘The Night Tree’ 10 Year Anniversary Tour,2025-04-04,https://www.moshtix.com.au/v2/event/pierce-brothers-the-night-tree-10-year-anniversary-tour/174646,Rock
Yellowcard 'Ocean Avenue 20 Year Anniversary' Australian Tour,2025-04-04,https://www.moshtix.com.au/v2/event/yellowcard-ocean-avenue-20-year-anniversary-australian-tour/174617,Rock
Crash Test Dummies (Canada) ‘God Shuffled His Feet’ 30th Anniversary World Tour,2025-04-04,https://www.moshtix.com.au/v2/event/crash-test-dummies-canada-god-shuffled-his-feet-30th-anniversary-world-tour/170321,Rock
Andrew Swift,2025-04-04,https://www.moshtix.com.au/v2/event/andrew-swift/175738,Rock
Bad Manners (UK) 50th Anniversary Tour ,2025-04-04,https://www.moshtix.com.au/v2/event/bad-manners-uk-50th-anniversary-tour/171066,Rock
Sex Pistols featuring Frank Carter - Australia & New Zealand 2025,2025-04-05,https://www.ticketmaster.com.au/sex-pistols-featuring-frank-carter-australia-west-melbourne-05-04-2025/event/13006185061A66CE,Rock
Crash Test Dummies (Canada) ‘God Shuffled His Feet’ 30th Anniversary World Tour,2025-04-05,https://www.moshtix.com.au/v2/event/crash-test-dummies-canada-god-shuffled-his-feet-30th-anniversary-world-tour/170320,Rock
Bad Manners (UK) 50th Anniversary Tour,2025-04-05,https://www.moshtix.com.au/v2/event/bad-manners-uk-50th-anniversary-tour/171140,Rock
James Reyne,2025-04-06,https://www.ticketmaster.com.au/james-reyne-southbank-06-04-2025/event/2500618C89F909F3,Pop
Sex Pistols featuring Frank Carter,2025-04-06,https://www.moshtix.com.au/v2/event/sex-pistols-featuring-frank-carter/174765,Rock
FEEDER (UK) ,2025-04-06,https://www.moshtix.com.au/v2/event/feeder-uk-/174066,Rock
Crash Test Dummies (Canada) ‘God Shuffled His Feet’ 30th Anniversary World Tour,2025-04-06,https://www.moshtix.com.au/v2/event/crash-test-dummies-canada-god-shuffled-his-feet-30th-anniversary-world-tour/171720,Rock
Sex Pistols featuring Frank Carter - Australia & New Zealand 2025,2025-04-09,https://www.ticketmaster.com.au/sex-pistols-featuring-frank-carter-australia-brisbane-09-04-2025/event/1300618ADFCC13E0,Rock
FEEDER (UK),2025-04-09,https://www.moshtix.com.au/v2/event/feeder-uk-/174043,Rock
Slowly Slowly 'Forgiving Spree' Aus Tour,2025-04-10,https://www.ticketmaster.com.au/slowly-slowly-forgiving-spree-aus-tour-brisbane-10-04-2025/event/1300616DF3648EC0,Rock
FEEDER (UK),2025-04-10,https://www.moshtix.com.au/v2/event/feeder-uk-/174081,Rock
Bad Manners (UK) 50th Anniversary Tour,2025-04-10,https://www.moshtix.com.au/v2/event/bad-manners-uk-50th-anniversary-tour/170677,Rock
Sex Pistols featuring Frank Carter - Australia & New Zealand 2025,2025-04-11,https://www.ticketmaster.com.au/sex-pistols-featuring-frank-carter-australia-fremantle-11-04-2025/event/1300618B97ED0EC1,Rock
FEEDER (UK) AUSTRALIA TOUR 2025,2025-04-11,https://www.moshtix.com.au/v2/event/feeder-uk-australia-tour-2025/174001,Rock
Bad Manners (UK) 50th Anniversary Tour,2025-04-11,https://www.moshtix.com.au/v2/event/bad-manners-uk-50th-anniversary-tour/170902,Rock
You Am I—The Hi Fi Daily Double Down Tour ,2025-04-12,https://www.moshtix.com.au/v2/event/you-am-i-the-hi-fi-daily-double-down-tour/176119,Rock
Bad Manners (UK) 50th Anniversary Tour,2025-04-12,https://www.moshtix.com.au/v2/event/bad-manners-uk-50th-anniversary-tour/170963,Rock
Yellowcard 'Ocean Avenue 20 Year Anniversary' Australian Tour,2025-04-13,https://www.ticketmaster.com.au/yellowcard-ocean-avenue-20-year-anniversary-brisbane-13-04-2025/event/1300618393D51692,Rock
James Reyne,2025-04-13,https://www.ticketmaster.com.au/james-reyne-southbank-13-04-2025/event/2500618C92070BB0,Pop
Gary Clark Jr,2025-04-14,https://www.ticketmaster.com.au/gary-clark-jr-st-kilda-14-04-2025/event/13006152BAB47DA2,Rock
Gary Clark Jr.,2025-04-15,https://www.moshtix.com.au/v2/event/gary-clark-jr-/172823,Rock
Allison Russell,2025-04-17,https://www.ticketmaster.com.au/allison-russell-sydney-17-04-2025/event/1300612AE92F788A,Rock
The Libertines,2025-04-17,https://www.ticketmaster.com.au/the-libertines-brisbane-17-04-2025/event/1300612ABA0374CE,Rock
James Reyne,2025-04-20,https://www.ticketmaster.com.au/james-reyne-southbank-20-04-2025/event/2500618C92080BB7,Pop
You Am I - The Hi Fi Daily Double Down Tour,2025-04-26,https://www.ticketmaster.com.au/you-am-i-the-hi-fi-brisbane-26-04-2025/event/1300624388D212B7,Rock
James Reyne,2025-04-27,https://www.ticketmaster.com.au/james-reyne-southbank-27-04-2025/event/2500618C92080BBD,Pop
You Am I - The Hi Fi Daily Double Down Tour,2025-05-02,https://www.moshtix.com.au/v2/event/you-am-i-the-hi-fi-daily-double-down-tour/176664,Rock
NEW MODEL ARMY “UNBROKEN TOUR”,2025-05-02,https://www.moshtix.com.au/v2/event/new-model-army-unbroken-tour-/172926,Rock
NEW MODEL ARMY (UK) - Unbroken Tour,2025-05-03,https://www.moshtix.com.au/v2/event/new-model-army-uk-unbroken-tour/172736,Rock
The Burt Bacharach Songbook,2025-05-04,https://www.ticketmaster.com.au/the-burt-bacharach-songbook-southbank-04-05-2025/event/25006149C76A3440,Pop
NEW MODEL ARMY UNBROKEN TOUR,2025-05-04,https://www.moshtix.com.au/v2/event/new-model-army-unbroken-tour/172598,Rock
Chris de Burgh - 50LO Tour 2025,2025-05-07,https://www.ticketmaster.com.au/chris-de-burgh-50lo-tour-2025-sydney-07-05-2025/event/13006182DD478B11,Pop
Ian Moss One Guitar One Night Only,2025-05-08,https://www.ticketmaster.com.au/ian-moss-one-guitar-one-night-woolloongabba-08-05-2025/event/25006229CC922B66,Pop
Holy Holy – A Grand Hiatus – 2025 Australian Tour,2025-05-09,https://www.moshtix.com.au/v2/event/holy-holy-a-grand-hiatus-2025-australian-tour/176404,Rock
New Model Army - Unbroken Tour,2025-05-09,https://www.moshtix.com.au/v2/event/new-model-army-unbroken-tour/172608,Rock
Ian Moss One Guitar One Night Only,2025-05-10,https://www.ticketmaster.com.au/ian-moss-one-guitar-one-night-woolloongabba-10-05-2025/event/2500616D82771BBB,Pop
The TEN Tenors: 30th Anniversary World Tour,2025-05-10,https://www.ticketmaster.com.au/the-ten-tenors-30th-anniversary-world-thirroul-10-05-2025/event/1300611CB7EA60D9,Pop
The TEN Tenors: 30th Anniversary World Tour,2025-05-10,https://www.ticketmaster.com.au/the-ten-tenors-30th-anniversary-world-thirroul-10-05-2025/event/1300611CBE656127,Pop
Holy Holy – A Grand Hiatus – 2025 Australian Tour,2025-05-10,https://www.moshtix.com.au/v2/event/holy-holy-a-grand-hiatus-2025-australian-tour/176367,Rock
NEW MODEL ARMY - Unbroken Tour,2025-05-10,https://www.moshtix.com.au/v2/event/new-model-army-unbroken-tour/172907,Rock
Ian Moss One Guitar One Night Only,2025-05-11,https://www.ticketmaster.com.au/ian-moss-one-guitar-one-night-woolloongabba-11-05-2025/event/25006176C2602CC5,Pop
Holy Holy – A Grand Hiatus – 2025 Australian Tour | SECOND SHOW ADDED,2025-05-11,https://www.moshtix.com.au/v2/event/holy-holy-a-grand-hiatus-2025-australian-tour-second-show-added/176738,Rock
Pokey LaFarge,2025-05-13,https://www.ticketmaster.com.au/pokey-lafarge-woolloongabba-13-05-2025/event/25006243BE951103,Rock
POKEY LAFARGE & HIS BAND  With GUESTS,2025-05-15,https://www.moshtix.com.au/v2/event/pokey-lafarge-his-band-with-guests/176815,Rock
Ian Moss - One Guitar One Night Only,2025-05-16,https://www.ticketmaster.com.au/ian-moss-one-guitar-one-night-adelaide-16-05-2025/event/2500616C9E1F2640,Pop
The TEN Tenors: 30th Anniversary World Tour,2025-05-17,https://www.ticketmaster.com.au/the-ten-tenors-30th-anniversary-world-st-kilda-17-05-2025/event/1300611CE2E06DE0,Pop
Fanning Dempsey National Park,2025-05-17,https://www.ticketmaster.com.au/fanning-dempsey-national-park-thirroul-17-05-2025/event/1300622EB3239383,Rock
POKEY LAFARGE & HIS BAND | with Guests,2025-05-17,https://www.moshtix.com.au/v2/event/pokey-lafarge-his-band-with-guests/176641,Rock
Joan As Police Woman,2025-05-22,https://www.ticketmaster.com.au/joan-as-police-woman-woolloongabba-22-05-2025/event/25006134DA0237FE,Rock
Holy Holy - A Grand Hiatus - 2025 Australian Tour,2025-05-22,https://www.ticketmaster.com.au/holy-holy-a-grand-hiatus-2025-thirroul-22-05-2025/event/1300623CF32E273C,Rock
Joan As Police Woman,2025-05-23,https://www.ticketmaster.com.au/joan-as-police-woman-sydney-23-05-2025/event/130061339FFC5F34,Rock
The Ten Tenors: 30th Anniversary Tour,2025-05-27,https://www.ticketmaster.com.au/the-ten-tenors-30th-anniversary-tour-sandy-bay-27-05-2025/event/13006124C73C6118,Pop
Joan As Police Woman,2025-05-29,https://www.ticketmaster.com.au/joan-as-police-woman-hobart-29-05-2025/event/13006131C58B67B7,Rock
THE TEN TENORS 30TH ANNIVERSARY WORLD TOUR,2025-05-30,https://www.ticketmaster.com.au/the-ten-tenors-30th-anniversary-world-burswood-30-05-2025/event/25006122F32E18FE,Pop
The Burt Bacharach Songbook,2025-05-30,https://www.ticketmaster.com.au/the-burt-bacharach-songbook-norwood-30-05-2025/event/1300613E91035EF1,Pop
THE TEN TENORS 30TH ANNIVERSARY WORLD TOUR,2025-05-30,https://www.ticketmaster.com.au/the-ten-tenors-30th-anniversary-world-burswood-30-05-2025/event/250061238C1A0C6B,Pop
Holy Holy—A Grand Hiatus—2025 Australian Tour,2025-05-30,https://www.moshtix.com.au/v2/event/holy-holy-a-grand-hiatus-2025-australian-tour/175893,Rock
Old Mervs Album Tour,2025-05-31,https://www.ticketmaster.com.au/old-mervs-album-tour-brisbane-31-05-2025/event/1300623FC28D1E33,Rock
Short Stack '15 Years of Stack Is The New Black' Australian Tour,2025-06-06,https://www.ticketmaster.com.au/short-stack-15-years-of-stack-brisbane-06-06-2025/event/13006167AC8480D2,Rock
Holy Holy - A Grand Hiatus - 2025 Australian Tour,2025-06-07,https://www.ticketmaster.com.au/holy-holy-a-grand-hiatus-2025-brisbane-07-06-2025/event/13006238E7B32A77,Rock
Short Stack '15 Years of Stack Is the New Black' Australian Tour,2025-06-07,https://www.moshtix.com.au/v2/event/short-stack-15-years-of-stack-is-the-new-black-australian-tour/173734,Rock
Supergrass - I Should Coco | 30th Anniversary Tour,2025-06-11,https://www.ticketmaster.com.au/supergrass-i-should-coco-30th-anniversary-brisbane-11-06-2025/event/1300612DD07867C7,Rock
KANEKO AYANO,2025-06-13,https://www.moshtix.com.au/v2/event/kaneko-ayano/176185,Pop
James Reyne - Electric Digger Dandy 2025 Tour,2025-06-21,https://www.ticketmaster.com.au/james-reyne-electric-digger-dandy-2025-brisbane-21-06-2025/event/13006182B3C57AD1,Pop
Palace - Australia 2025,2025-06-26,https://www.ticketmaster.com.au/palace-australia-2025-brisbane-26-06-2025/event/1300624E9BC728AA,Rock
Palace,2025-06-28,https://www.ticketmaster.com.au/palace-st-kilda-28-06-2025/event/1300624E9C3A28B3,Rock
James Reyne - Electric Digger Dandy 2025 Tour,2025-07-05,https://www.ticketmaster.com.au/james-reyne-electric-digger-dandy-2025-sydney-05-07-2025/event/13006182A45C74BC,Pop
Old Mervs Album Tour,2025-07-05,https://www.ticketmaster.com.au/old-mervs-album-tour-mt-claremont-05-07-2025/event/1300623ECE7F2098,Rock
James Reyne - Electric Digger Dandy 2025 Tour,2025-07-12,https://www.ticketmaster.com.au/james-reyne-electric-digger-dandy-2025-st-kilda-12-07-2025/event/13006183B5FA6EA2,Pop
Herman's Hermits,2025-07-26,https://www.ticketmaster.com.au/hermans-hermits-hobart-26-07-2025/event/1300618A967C0DBF,Rock
EMF,2025-08-03,https://www.ticketmaster.com.au/emf-woolloongabba-03-08-2025/event/25006230DA292269,Rock
The Used - In Love And Death,2025-08-12,https://www.ticketmaster.com.au/the-used-in-love-and-death-brisbane-12-08-2025/event/13006227BDAD14FB,Rock
The Used - The Used (Self Titled),2025-08-13,https://www.ticketmaster.com.au/the-used-the-used-self-titled-brisbane-13-08-2025/event/1300618987446313,Rock
The Used - 3 Show Ticket Bundle,2025-08-13,https://www.ticketmaster.com.au/the-used-3-show-ticket-bundle-brisbane-13-08-2025/event/1300618ACDC7125F,Rock
THE DILLINGER ESCAPE PLAN (USA),2025-08-13,https://www.moshtix.com.au/v2/event/the-dillinger-escape-plan-usa-/176814,Rock
The Used - In Love And Death,2025-08-14,https://www.ticketmaster.com.au/the-used-in-love-and-death-brisbane-14-08-2025/event/13006189955E647F,Rock
The Used - Lies For The Liars,2025-08-16,https://www.ticketmaster.com.au/the-used-lies-for-the-liars-brisbane-16-08-2025/event/13006189955E6489,Rock
The Dillinger Escape Plan,2025-08-17,https://www.ticketmaster.com.au/the-dillinger-escape-plan-brisbane-17-08-2025/event/13006245C77C255F,Rock
The Used – 25 Year Anniversary Tour: Self Titled,2025-08-17,https://www.moshtix.com.au/v2/event/the-used-25-year-anniversary-tour-self-titled/174832,Rock
The Used - 25 Year Anniversary Tour - 3 Show Ticket Bundle,2025-08-17,https://www.moshtix.com.au/v2/event/the-used-25-year-anniversary-tour-3-show-ticket-bundle/175050,Rock
The Used – 25 Year Anniversary Tour: In Love & Death,2025-08-19,https://www.moshtix.com.au/v2/event/the-used-25-year-anniversary-tour-in-love-death/174837,Rock
The Used – 25 Year Anniversary Tour: Lies For The Liars,2025-08-20,https://www.moshtix.com.au/v2/event/the-used-25-year-anniversary-tour-lies-for-the-liars/174839,Rock
THE USED (USA) - 25 Year Anniversary Tour performing 'Self-Titled',2025-08-22,https://www.moshtix.com.au/v2/event/the-used-usa-25-year-anniversary-tour-performing-self-titled-/174862,Rock
'THE USED (USA) - 25 Year Anniversary Tour - 3 Show Ticket Bundle,2025-08-22,https://www.moshtix.com.au/v2/event/-the-used-usa-25-year-anniversary-tour-3-show-ticket-bundle/175006,Rock
THE USED (USA) - 25 Year Anniversary Tour performing 'In Love And Death',2025-08-23,https://www.moshtix.com.au/v2/event/the-used-usa-25-year-anniversary-tour-performing-in-love-and-death-/174875,Rock
THE USED (USA) - 25 Year Anniversary Tour performing 'Lies For The Liars',2025-08-25,https://www.moshtix.com.au/v2/event/the-used-usa-25-year-anniversary-tour-performing-lies-for-the-liars-/174877,Rock
THE USED - 25 YEAR ANNIVERSARY TOUR: SELF TITLED,2025-08-26,https://www.moshtix.com.au/v2/event/the-used-25-year-anniversary-tour-self-titled/176689,Rock
THE USED - 25 YEAR ANNIVERSARY TOUR: IN LOVE & DEATH,2025-08-28,https://www.moshtix.com.au/v2/event/the-used-25-year-anniversary-tour-in-love-death/176692,Rock
THE USED - 25 YEAR ANNIVERSARY TOUR: LIES FOR THE LIARS,2025-08-29,https://www.moshtix.com.au/v2/event/the-used-25-year-anniversary-tour-lies-for-the-liars/176693,Rock
The Used – 25 Year Anniversary Tour: Self-Titled,2025-09-05,https://www.moshtix.com.au/v2/event/the-used-25-year-anniversary-tour-self-titled/176612,Rock
Herman's Hermits,2025-09-06,https://www.ticketmaster.com.au/hermans-hermits-southbank-06-09-2025/event/2500618BCBA211AB,Rock
The Used – 25 Year Anniversary Tour: In Love & Death,2025-09-06,https://www.moshtix.com.au/v2/event/the-used-25-year-anniversary-tour-in-love-death/176620,Rock
Herman's Hermits,2025-09-07,https://www.ticketmaster.com.au/hermans-hermits-southbank-07-09-2025/event/2500618BDA63131B,Rock
Air Supply - 50th Anniversary Celebration,2025-09-11,https://www.ticketmaster.com.au/air-supply-50th-anniversary-celebration-sydney-11-09-2025/event/1300624E91EE27A7,Pop
Air Supply - 50th Anniversary Celebration,2025-09-12,https://www.ticketmaster.com.au/air-supply-50th-anniversary-celebration-st-kilda-12-09-2025/event/13006245D8F72832,Pop
The Wombats 'Oh! The Tour' Australia,2025-09-24,https://www.ticketmaster.com.au/the-wombats-oh-the-tour-australia-west-melbourne-24-09-2025/event/130062479A2F17FB,Rock
The Wombats - 'Oh! The Tour' Australia,2025-09-26,https://www.ticketmaster.com.au/the-wombats-oh-the-tour-australia-brisbane-26-09-2025/event/1300624587A8129C,Rock
STONED JESUS – XV ANNIVERSARY TOUR AUSTRALIA 2025 ,2025-10-05,https://www.moshtix.com.au/v2/event/stoned-jesus-xv-anniversary-tour-australia-2025/176260,Rock
OASIS LIVE '25,2025-10-31,https://www.ticketmaster.com.au/oasis-live-25-docklands-31-10-2025/event/25006147860A0EB9,Rock
OASIS LIVE '25,2025-11-01,https://www.ticketmaster.com.au/oasis-live-25-docklands-01-11-2025/event/2500614B62E00C55,Rock
OASIS LIVE '25,2025-11-04,https://www.ticketmaster.com.au/oasis-live-25-docklands-04-11-2025/event/2500614B62E40C63,Rock
The 60 Four: Hits of the 60s and 70s,2025-11-07,https://www.ticketmaster.com.au/the-60-four-hits-of-the-prospect-vale-07-11-2025/event/1300617DDF5E63F5,Pop
OASIS LIVE '25,2025-11-07,https://www.ticketmaster.com.au/oasis-live-25-sydney-olympic-park-07-11-2025/event/250061449E4F2983,Rock
Pixies - Bossanova/Trompe Le Monde Set,2025-11-08,https://www.ticketmaster.com.au/pixies-bossanovatrompe-le-monde-set-fremantle-08-11-2025/event/13006173ADE58BB8,Rock
OASIS LIVE '25,2025-11-08,https://www.ticketmaster.com.au/oasis-live-25-sydney-olympic-park-08-11-2025/event/2500614B62150C4F,Rock
Pixies - Classic Pixies Set,2025-11-09,https://www.ticketmaster.com.au/pixies-classic-pixies-set-fremantle-09-11-2025/event/13006173C105B19C,Rock
Pixies - Bossanova/Trompe Le Monde Set,2025-11-16,https://www.ticketmaster.com.au/pixies-bossanovatrompe-le-monde-set-brisbane-16-11-2025/event/13006172A9F98BDB,Rock
Pixies - Classic Pixies Set,2025-11-17,https://www.ticketmaster.com.au/pixies-classic-pixies-set-brisbane-17-11-2025/event/13006172B90B8D14,Rock
Pixies - Bossanova/Trompe Le Monde Set,2025-11-19,https://www.ticketmaster.com.au/pixies-bossanovatrompe-le-monde-set-west-melbourne-19-11-2025/event/1300616FEBB88E4F,Rock
Pixies - Classic Pixies Set,2025-11-20,https://www.ticketmaster.com.au/pixies-classic-pixies-set-west-melbourne-20-11-2025/event/1300617298CB87FB,Rock
Yours & Owls Festival 2025,2025-03-01,https://www.moshtix.com.au/v2/event/yours-owls-festival-2025/172692,Undefined
Byron Bay Bluesfest 2025,2025-04-17,https://www.moshtix.com.au/v2/event/byron-bay-bluesfest-2025/164106,Undefined
"Lost Sundays Block Party w. 999999999, FJAAK, SPFDJ, Daria Kolosova, Shanti Celeste, Midland, Y U QT, Pegassi, DJ Fuckoff, ISAbella, Mia Koden, Maruwa and more",2025-03-16,https://www.moshtix.com.au/v2/event/lost-sundays-block-party-w-999999999-fjaak-spfdj-daria-kolosova-shanti-celeste-midland-y-u-qt-pegassi-dj-fuckoff-isabella-mia-koden-maruwa-and-more/176642,Dance/Electronic
Rock At The Races,2025-03-22,https://www.ticketmaster.com.au/rock-at-the-races-gosford-22-03-2025/event/13006148DF127C3E,Undefined
LOOKOUT 2025,2025-02-22,https://www.ticketmaster.com.au/lookout-2025-sandstone-point-22-02-2025/event/1300616FB8198AF9,Undefined
LOOKOUT 2025,2025-02-23,https://www.ticketmaster.com.au/lookout-2025-southport-23-02-2025/event/1300616FC06B8B44,Undefined
LOOKOUT 2025,2025-03-01,https://www.ticketmaster.com.au/lookout-2025-adelaide-01-03-2025/event/1300616FC1578B52,Undefined
LOOKOUT 2025,2025-03-08,https://www.ticketmaster.com.au/lookout-2025-speers-point-08-03-2025/event/2500616FD082373C,Undefined
LOOKOUT 2025,2025-03-09,https://www.ticketmaster.com.au/lookout-2025-north-wollongong-09-03-2025/event/1300616FC19B8B5F,Undefined
LOOKOUT 2025,2025-03-15,https://www.ticketmaster.com.au/lookout-2025-hillarys-15-03-2025/event/13006173B5D98C43,Undefined
LOOKOUT 2025,2025-03-22,https://www.ticketmaster.com.au/lookout-2025-torquay-22-03-2025/event/2500616FD9CA37C6,Undefined
LOOKOUT 2025,2025-03-23,https://www.ticketmaster.com.au/lookout-2025-mornington-23-03-2025/event/1300616FC1F08B69,Undefined
